name,edition,condition,language,price_eur,quantity,seller,total_value,id_carta
"Nissa, animista ascendida",Pirexia: Todos serán uno,NM,Inglés,7.5,1,TEMPEST-STORE,7.5,3043
Guantelete de lunaicórida,Pirexia: Todos serán uno,NM,Japonés,4.99,1,TEMPEST-STORE,4.99,1377
Maleza Bordenavaja,Pirexia: Todos serán uno,NM,Japonés,2.39,1,TEMPEST-STORE,2.39,1985
Archidemonio del Dros,Pirexia: Todos serán uno,EX,Inglés,2.2,2,TEMPEST-STORE,4.4,2843
Colmena de Skrelv,Pirexia: Todos serán uno,NM,Japonés,1.95,7,TEMPEST-STORE,13.65,1941
Arrasador pirexiano,Pirexia: Todos serán uno,NM,Japonés,7.99,7,TEMPEST-STORE,55.93,1145
Arrasador pirexiano,Pirexia: Todos serán uno,NM,Japonés,8.99,4,TEMPEST-STORE,35.96,1145
"Vraska, Aguijón de la Traición",Pirexia: Todos serán uno,NM,Japonés,8.99,8,TEMPEST-STORE,71.92,1304
"Vraska, Aguijón de la Traición",Pirexia: Todos serán uno,EX,Japonés,8.49,2,TEMPEST-STORE,16.98,1304
Defensora pirexiana,Pirexia: Todos serán uno,NM,Japonés,2.95,8,TEMPEST-STORE,23.6,308
La Errante Eterna,Pirexia: Todos serán uno,NM,Inglés,1.99,5,TEMPEST-STORE,9.95,2850
La Errante Eterna,Pirexia: Todos serán uno,NM,Japonés,1.99,4,TEMPEST-STORE,7.96,2850
Guantelete de lunaicórida,Pirexia: Todos serán uno,EX,Japonés,4.75,2,TEMPEST-STORE,9.5,1377
Guantelete de lunaicórida,Pirexia: Todos serán uno,NM,Japonés,4.99,6,TEMPEST-STORE,29.94,1377
Guantelete de lunaicórida,Pirexia: Todos serán uno,NM,Japonés,4.99,5,TEMPEST-STORE,24.95,1377
Arena pirexiana,Pirexia: Todos serán uno,NM,Inglés,2.99,2,TEMPEST-STORE,5.98,2293
Arena pirexiana,Pirexia: Todos serán uno,NM,Japonés,2.49,7,TEMPEST-STORE,17.43,2293
Arrasador pirexiano,Pirexia: Todos serán uno,EX,Japonés,7.49,2,TEMPEST-STORE,14.98,1145
"Drivnod, dominus de la masacre",Pirexia: Todos serán uno,EX,Japonés,2.75,2,TEMPEST-STORE,5.5,371
"Drivnod, dominus de la masacre",Pirexia: Todos serán uno,NM,Japonés,2.9,8,TEMPEST-STORE,23.2,371
"Drivnod, dominus de la masacre",Pirexia: Todos serán uno,NM,Japonés,3.99,3,TEMPEST-STORE,11.97,371
Putredotisa venerada,Pirexia: Todos serán uno,NM,Japonés,3.95,4,TEMPEST-STORE,15.8,1796
Resistencia de Tyvar,Pirexia: Todos serán uno,NM,Japonés,2.45,8,TEMPEST-STORE,19.6,1185
Contaminador tumefacto,Pirexia: Todos serán uno,EX,Japonés,1.75,1,TEMPEST-STORE,1.75,1294
Contaminador tumefacto,Pirexia: Todos serán uno,NM,Japonés,1.95,6,TEMPEST-STORE,11.7,1294
Canalizador de mundos,Pirexia: Todos serán uno,EX,Japonés,3.75,4,TEMPEST-STORE,15.0,1917
Canalizador de mundos,Pirexia: Todos serán uno,NM,Japonés,3.95,8,TEMPEST-STORE,31.6,1917
Canalizador de mundos,Pirexia: Todos serán uno,NM,Japonés,4.95,5,TEMPEST-STORE,24.75,1917
"Zopandrel, domina del hambre",Pirexia: Todos serán uno,EX,Japonés,7.49,2,TEMPEST-STORE,14.98,1854
"Zopandrel, domina del hambre",Pirexia: Todos serán uno,NM,Japonés,7.99,4,TEMPEST-STORE,31.96,1854
Glissa Matasol,Pirexia: Todos serán uno,NM,Inglés,4.95,5,TEMPEST-STORE,24.75,1788
Glissa Matasol,Pirexia: Todos serán uno,EX,Inglés,4.45,1,TEMPEST-STORE,4.45,1788
Glissa Matasol,Pirexia: Todos serán uno,NM,Japonés,3.95,8,TEMPEST-STORE,31.6,1788
Glissa Matasol,Pirexia: Todos serán uno,EX,Japonés,3.75,8,TEMPEST-STORE,30.0,1788
Espada de forja y frontera,Pirexia: Todos serán uno,EX,Japonés,4.99,2,TEMPEST-STORE,9.98,1373
Espada de forja y frontera,Pirexia: Todos serán uno,NM,Japonés,5.45,2,TEMPEST-STORE,10.9,1373
"Vraska, Aguijón de la Traición",Pirexia: Todos serán uno,NM,Inglés,9.95,1,TEMPEST-STORE,9.95,1304
Forja de Úrabrask,Pirexia: Todos serán uno,NM,Japonés,4.45,1,TEMPEST-STORE,4.45,471
Todos serán uno,Pirexia: Todos serán uno,NM,Japonés,8.45,1,TEMPEST-STORE,8.45,2455
"Mondrak, domina de la gloria",Pirexia: Todos serán uno,NM,Japonés,23.95,4,TEMPEST-STORE,95.8,2118
"Mondrak, domina de la gloria",Pirexia: Todos serán uno,NM,Japonés,24.99,3,TEMPEST-STORE,74.97,2118
"Solphim, domina del caos",Pirexia: Todos serán uno,NM,Japonés,17.99,5,TEMPEST-STORE,89.95,1563
Isla (V.1),Pirexia: Todos serán uno,NM,Español,0.2,3,TEMPEST-STORE,0.6,603
Edicto de Sheoldred,Pirexia: Todos serán uno,NM,Inglés,2.45,1,TEMPEST-STORE,2.45,2040
"Elesh Norn, Madre de las Máquinas",Pirexia: Todos serán uno,NM,Japonés,24.99,4,TEMPEST-STORE,99.96,1128
"Vraska, Aguijón de la Traición",Pirexia: Todos serán uno,EX,Inglés,100.0,2,TEMPEST-STORE,200.0,1304
"Vraska, Aguijón de la Traición",Pirexia: Todos serán uno,NM,Inglés,100.0,1,TEMPEST-STORE,100.0,1304
"Solphim, domina del caos",Pirexia: Todos serán uno,NM,Inglés,100.0,2,TEMPEST-STORE,200.0,1563
"Solphim, domina del caos",Pirexia: Todos serán uno,EX,Inglés,100.0,2,TEMPEST-STORE,200.0,1563
Abanico de batalla con cuchillas,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,1
Acantilados aguasraudas,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,9
Acometedor de la Hueste del Horno,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,2834
Actor cauteloso,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2459
Acuchilladora de guerra,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,2231
Aeronauta de Escama Áurea,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,1422
Aetherblade Agent // Gitaxian Mindstinger,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,1584
Agarre del Romperreinos,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,25
Aguijón abrasador,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,2389
Alabarda kor,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,3122
Alas astrales,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,35
Albor iridiscente,Marcha de las máquinas,NM,Español,0.2,5,TEMPEST-STORE,1.0,37
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.24,1,TEMPEST-STORE,0.24,37
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.2,3,TEMPEST-STORE,0.6,37
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.2,7,TEMPEST-STORE,1.4,37
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.23,1,TEMPEST-STORE,0.23,37
Analista furtiva,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,1148
Aplastador de primera línea,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1543
Archivista pirexiano,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,1443
Arcángel Elspeth,Marcha de las máquinas,NM,Japonés,4.9,8,TEMPEST-STORE,39.2,2419
Arenas florecientes,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,81
Asaltante con hoja de serpiente,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,1345
Asaltar el Núcleo de la Semilla,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,2196
Asimilar la esencia,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,2956
Asolador de la Hueste Grabada,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,2625
Ataque en tándem,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,2156
Ataque en tándem,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,2156
Aunar fuerzas,Marcha de las máquinas,NM,Japonés,1.13,1,TEMPEST-STORE,1.13,3103
Aunar fuerzas,Marcha de las máquinas,NM,Español,0.45,1,TEMPEST-STORE,0.45,3103
Aunar fuerzas,Marcha de las máquinas,EX,Japonés,0.89,1,TEMPEST-STORE,0.89,3103
Aunar fuerzas,Marcha de las máquinas,NM,Inglés,0.45,1,TEMPEST-STORE,0.45,3103
Aunar fuerzas,Marcha de las máquinas,NM,Español,0.21,3,TEMPEST-STORE,0.63,3103
Bestia convertidora,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1688
Blightreaper Thallid // Blightsower Thallid,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,2297
Blightreaper Thallid // Blightsower Thallid,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,2297
Bonded Herdbeast // Plated Kilnbeast,Marcha de las máquinas,EX,Inglés,0.2,6,TEMPEST-STORE,1.2,3002
Borborygmos y Fblthp,Marcha de las máquinas,NM,Inglés,0.25,3,TEMPEST-STORE,0.75,2213
Borborygmos y Fblthp,Marcha de las máquinas,NM,Inglés,0.42,2,TEMPEST-STORE,0.84,2213
Borborygmos y Fblthp,Marcha de las máquinas,NM,Inglés,0.7,1,TEMPEST-STORE,0.7,2213
Buscador de presagios,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,1768
Buscador de presagios,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,1768
Caballero de la Nueva Coalición,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,2544
Caballero del protocolo,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,2802
Caballero estroboscópico de Xerex,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,174
Cala tranquila,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,179
Campeón pavoneante,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1513
Campeón pavoneante,Marcha de las máquinas,NM,Español,0.2,1,TEMPEST-STORE,0.2,1513
Campo de estasis,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2869
Captive Weird // Compleated Conjurer,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,200
Captive Weird // Compleated Conjurer,Marcha de las máquinas,NM,Español,0.2,1,TEMPEST-STORE,0.2,200
Carga inspirada,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,2440
Carnicera injertada,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,1711
Cascadas bosquespinoso,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,1421
Centinela con sellos,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,1770
Centinela de la expedición,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,2441
"Chandra, faro de la esperanza",Marcha de las máquinas,NM,Inglés,2.64,1,TEMPEST-STORE,2.64,3121
"Chandra, faro de la esperanza",Marcha de las máquinas,NM,Japonés,2.95,8,TEMPEST-STORE,23.6,3121
Colapodrida sosegado,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,2975
Colapodrida sosegado,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,2975
Completar el circuito,Marcha de las máquinas,NM,Japonés,0.24,2,TEMPEST-STORE,0.48,2503
Completar el circuito,Marcha de las máquinas,NM,Japonés,0.24,2,TEMPEST-STORE,0.48,2503
Conjuraceite titular,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1227
Conversión fallida,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2937
Conversión perturbadora,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,2068
Coraza de cristal,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1906
Corrupción de Towashi,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,3074
Cría ocular,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1365
Cultivador de carne,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,1368
Desertora infectada,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,1853
Desgarrar el Multiverso,Marcha de las máquinas,NM,Japonés,4.99,8,TEMPEST-STORE,39.92,2271
Despliegue de guerra de Nahiri,Marcha de las máquinas,NM,Español,0.2,2,TEMPEST-STORE,0.4,2713
Despliegue de guerra de Nahiri,Marcha de las máquinas,NM,Español,0.35,1,TEMPEST-STORE,0.35,2713
Despliegue de guerra de Nahiri,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,2713
Despliegue de guerra de Nahiri,Marcha de las máquinas,NM,Inglés,0.35,3,TEMPEST-STORE,1.05,2713
Djeru y Hazoret,Marcha de las máquinas,NM,Español,0.24,1,TEMPEST-STORE,0.24,2605
Doblegar a los débiles,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,1134
Don del perfeccionamiento,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,360
Dorsovela voraz,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,2383
Elesh Norn // The Argent Etchings,Marcha de las máquinas,NM,Japonés,4.67,8,TEMPEST-STORE,37.36,2832
Elesh Norn // The Argent Etchings,Marcha de las máquinas,NM,Japonés,5.45,8,TEMPEST-STORE,43.6,2832
Elesh Norn // The Argent Etchings,Marcha de las máquinas,NM,Japonés,4.67,8,TEMPEST-STORE,37.36,2832
Elesh Norn // The Argent Etchings,Marcha de las máquinas,EX,Inglés,100.0,3,TEMPEST-STORE,300.0,2832
Entrada ardiente,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,403
Entrada ardiente,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,403
Escalda intrépida,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,1140
Escalda intrépida,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1140
Escolta del bosque salvaje,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1293
Escuadrón nube de tormenta,Marcha de las máquinas,NM,Español,0.2,1,TEMPEST-STORE,0.2,2446
Escuadrón nube de tormenta,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,2446
Escultora de tormentas jubilosa,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2508
Espadachina juramentada,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,2624
Espadachina juramentada,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,2624
"Etali, Primal Conqueror // Etali, Primal Sickness",Marcha de las máquinas,NM,Japonés,8.99,8,TEMPEST-STORE,71.92,1239
"Etali, Primal Conqueror // Etali, Primal Sickness",Marcha de las máquinas,NM,Japonés,8.99,8,TEMPEST-STORE,71.92,1239
"Etali, Primal Conqueror // Etali, Primal Sickness",Marcha de las máquinas,NM,Japonés,11.95,3,TEMPEST-STORE,35.85,1239
Etergénito devorador,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2314
Exarca progenitor,Marcha de las máquinas,NM,Español,0.2,1,TEMPEST-STORE,0.2,2405
Exarca progenitor,Marcha de las máquinas,NM,Japonés,0.28,2,TEMPEST-STORE,0.56,2405
Experto en mutágenos,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,2877
Feérico mente maestra,Marcha de las máquinas,EX,Inglés,14.99,1,TEMPEST-STORE,14.99,1802
Feérico mente maestra,Marcha de las máquinas,NM,Inglés,14.99,2,TEMPEST-STORE,29.98,1802
Feérico mente maestra,Marcha de las máquinas,NM,Inglés,13.11,1,TEMPEST-STORE,13.11,1802
Floritura final,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,2325
Floritura final,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,2325
Furia del Sol Ardiente,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,488
Fénix plumasangrienta,Marcha de las máquinas,NM,Inglés,0.32,1,TEMPEST-STORE,0.32,2930
Gargantúa pirexiano,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1645
Geodermo enfurecido,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,1159
Geodermo enfurecido,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,1159
Germinación pútrida,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,1935
Germinación pútrida,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,1935
Gnottvold Hermit // Chrome Host Hulk,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,1742
Gremlin del Horno,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,1197
Guardia de las profundidades de Karsus,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,2784
Guerrero de ruinaskar,Marcha de las máquinas,NM,Inglés,0.23,2,TEMPEST-STORE,0.46,519
Guerrero de ruinaskar,Marcha de las máquinas,NM,Inglés,0.2,3,TEMPEST-STORE,0.6,519
Guerrero de ruinaskar,Marcha de las máquinas,NM,Inglés,0.2,7,TEMPEST-STORE,1.4,519
Guerrero de ruinaskar,Marcha de las máquinas,NM,Español,0.2,3,TEMPEST-STORE,0.6,519
Guerrero de ruinaskar,Marcha de las máquinas,NM,Español,0.2,2,TEMPEST-STORE,0.4,519
Guerrillera revoloteadora,Marcha de las máquinas,EX,Inglés,0.2,5,TEMPEST-STORE,1.0,1733
Hacer añicos la fuente,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2083
Harried Artisan // Phyrexian Skyflayer,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2324
Herbology Instructor // Malady Invoker,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2336
Historiador de la guerra,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,3090
Historiador pionero,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,542
Hoplita escudoespejo,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1672
Hoplita escudoespejo,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,1672
Horizonte enmarañado,Marcha de las máquinas,EX,Inglés,0.2,5,TEMPEST-STORE,1.0,2023
Horror de las mareas,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,3062
Incendio en la ciudad,Marcha de las máquinas,EX,Alemán,3.62,1,TEMPEST-STORE,3.62,2915
Incendio en la ciudad,Marcha de las máquinas,NM,Japonés,2.95,6,TEMPEST-STORE,17.7,2915
Inquisidor de Norn,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,568
Intercesor de la Hueste de Alabastro,Marcha de las máquinas,EX,Español,0.2,1,TEMPEST-STORE,0.2,1680
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Inglés,0.6,8,TEMPEST-STORE,4.8,2211
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Inglés,0.2,3,TEMPEST-STORE,0.6,2211
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Español,0.57,5,TEMPEST-STORE,2.85,2211
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Alemán,0.54,1,TEMPEST-STORE,0.54,2211
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Español,0.2,1,TEMPEST-STORE,0.2,2211
Invasión de Bélenon // Himno de guerra de Bélenon,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,578
Invasión de Bélenon // Himno de guerra de Bélenon,Marcha de las máquinas,NM,Español,0.2,1,TEMPEST-STORE,0.2,578
Invasión de Eldraine // Hadas aguijoneadoras,Marcha de las máquinas,EX,Japonés,0.2,1,TEMPEST-STORE,0.2,580
Invasión de Ergamon // Arremetedor de Truga,Marcha de las máquinas,NM,Inglés,0.38,1,TEMPEST-STORE,0.38,581
"Invasión de Fiora // Marquesa, monarca decidida",Marcha de las máquinas,NM,Inglés,1.75,8,TEMPEST-STORE,14.0,1922
Invasión de Innistrad // Aluvión de muertos,Marcha de las máquinas,NM,Inglés,0.6,8,TEMPEST-STORE,4.8,2848
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,584
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,584
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,584
Invasión de Kamigawa // Saboteadores de la azotea,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,585
Invasión de Karsus // Elemental de refracción,Marcha de las máquinas,NM,Español,0.21,1,TEMPEST-STORE,0.21,2090
Invasión de Karsus // Elemental de refracción,Marcha de las máquinas,NM,Inglés,0.29,1,TEMPEST-STORE,0.29,2090
Invasión de Karsus // Elemental de refracción,Marcha de las máquinas,NM,Español,0.39,1,TEMPEST-STORE,0.39,2090
Invasión de Kylem // Equipo de Valor's Reach,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,586
Invasión de Lorwyn // Fuerzas aventadoras,Marcha de las máquinas,EX,Japonés,0.2,1,TEMPEST-STORE,0.2,587
Invasión de Lorwyn // Fuerzas aventadoras,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,587
Invasión de Moag // Dríadas antomantes,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,2296
Invasión de Muraganda // Plasma primario,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,588
Invasión de Nueva Phyrexia // Teferi Akosa de Zhalfir,Marcha de las máquinas,NM,Español,1.44,1,TEMPEST-STORE,1.44,2193
Invasión de Nueva Phyrexia // Teferi Akosa de Zhalfir,Marcha de las máquinas,NM,Alemán,1.45,2,TEMPEST-STORE,2.9,2193
Invasión de Pyrulea // Cuernorrecio descomunal,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,589
Invasión de Rávnica // Ejemplar del Pacto entre Gremios,Marcha de las máquinas,NM,Inglés,1.49,8,TEMPEST-STORE,11.92,1666
Invasión de Rávnica // Ejemplar del Pacto entre Gremios,Marcha de las máquinas,NM,Inglés,0.92,3,TEMPEST-STORE,2.76,1666
Invasión de Rávnica // Ejemplar del Pacto entre Gremios,Marcha de las máquinas,NM,Inglés,1.49,1,TEMPEST-STORE,1.49,1666
Invasión de Rávnica // Ejemplar del Pacto entre Gremios,Marcha de las máquinas,NM,Inglés,0.7,8,TEMPEST-STORE,5.6,1666
"Invasión de Segovia // Caetus, tirana marina de Segovia",Marcha de las máquinas,NM,Inglés,0.99,5,TEMPEST-STORE,4.95,2549
"Invasión de Theros // Efara, protectora incansable",Marcha de las máquinas,NM,Japonés,0.84,1,TEMPEST-STORE,0.84,1977
Invasión de Ulgrotha // Abuela Ravi Sengir,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,591
Invasión de Ulgrotha // Abuela Ravi Sengir,Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,591
Invasión de Vryn // Anillo mágico sobrecargado,Marcha de las máquinas,NM,Inglés,0.2,2,TEMPEST-STORE,0.4,592
Invasión de Vryn // Anillo mágico sobrecargado,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,592
Invasión de Xerex // Paladín del vértice,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,2354
Isla (V.1),Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,603
Jabalinero onakke,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,2157
Jin-Gitaxias // The Great Synthesis,Marcha de las máquinas,NM,Japonés,3.95,4,TEMPEST-STORE,15.8,1579
Jin-Gitaxias // The Great Synthesis,Marcha de las máquinas,NM,Japonés,2.99,8,TEMPEST-STORE,23.92,1579
Jin-Gitaxias // The Great Synthesis,Marcha de las máquinas,NM,Japonés,2.99,1,TEMPEST-STORE,2.99,1579
Jin-Gitaxias // The Great Synthesis,Marcha de las máquinas,NM,Japonés,2.99,5,TEMPEST-STORE,14.95,1579
Jinete de cabras kithkin,Marcha de las máquinas,EX,Inglés,0.2,5,TEMPEST-STORE,1.0,2224
Kavu masticador,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2816
Laguna lúgubre,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,649
Lancera zhalfirina,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,653
Lanzadora de boleadoras,Marcha de las máquinas,EX,Inglés,0.2,1,TEMPEST-STORE,0.2,2934
Llanura (V.1),Marcha de las máquinas,EX,Inglés,0.2,4,TEMPEST-STORE,0.8,676
Líder de progenie acaparador,Marcha de las máquinas,EX,Inglés,2.76,1,TEMPEST-STORE,2.76,2120
Maestra de filo brillante,Marcha de las máquinas,EX,Inglés,0.2,3,TEMPEST-STORE,0.6,1954
Maestra de filo brillante,Marcha de las máquinas,NM,Español,0.2,1,TEMPEST-STORE,0.2,1954
Maestro de caza perfeccionado,Marcha de las máquinas,NM,Inglés,0.2,1,TEMPEST-STORE,0.2,1355
Mascota grabada,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,3068
Matón pendenciero,Marcha de las máquinas,EX,Inglés,0.2,2,TEMPEST-STORE,0.4,2170
Mensaje trascendente,Marcha de las máquinas,NM,Español,0.33,1,TEMPEST-STORE,0.33,712
Mensaje trascendente,Marcha de las máquinas,NM,Inglés,0.2,7,TEMPEST-STORE,1.4,712
Mentor del monasterio,Marcha de las máquinas,NM,Japonés,3.99,4,TEMPEST-STORE,15.96,1637
Mentor del monasterio,Marcha de las máquinas,NM,Japonés,2.99,6,TEMPEST-STORE,17.94,1637
Mentor del monasterio,Marcha de las máquinas,EX,Japonés,2.75,2,TEMPEST-STORE,5.5,1637
Mentor del monasterio,Marcha de las máquinas,NM,Japonés,3.5,4,TEMPEST-STORE,14.0,1637
Metabolizador tumefacto,Marcha de las máquinas,NM,Inglés,0.2,3,TEMPEST-STORE,0.6,2155
